,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
13381,13382,2012-07-16,2,1,7,18,0,1,1,1,0.84,0.803,0.53,0.0,97,697,794,1,1.04713477073,0.101534616513,0.0378777009539
13382,13383,2012-07-16,2,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,92,503,595,0,1.18761830381,0.104257207029,0.0445877962068
13383,13384,2012-07-16,2,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,66,388,454,0,1.33155910323,0.123091490979,0.0507673082567
13384,13385,2012-07-16,2,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,45,283,328,0,1.51619608716,0.1490711985,0.0594438298278
13385,13386,2012-07-16,2,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,56,228,284,0,1.60128153805,0.133630620956,0.0662266178533
13386,13387,2012-07-16,2,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,27,139,166,0,1.9280747182,0.19245008973,0.084818892968
13387,13388,2012-07-17,2,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,10,43,53,0,2.55654996282,0.316227766017,0.152498570333
13388,13389,2012-07-17,2,1,7,1,0,2,1,1,0.74,0.697,0.7,0.0,4,21,25,1,2.82842712475,0.5,0.218217890236
13389,13390,2012-07-17,2,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,1,6,7,0,3.07147558417,1.0,0.408248290464
13390,13391,2012-07-17,2,1,7,3,0,2,1,1,0.72,0.6818,0.66,0.0,0,3,3,1,3.13112145543,inf,0.57735026919
13391,13392,2012-07-17,2,1,7,4,0,2,1,1,0.72,0.6818,0.62,0.0,0,7,7,1,3.07147558417,inf,0.377964473009
13392,13393,2012-07-17,2,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,7,31,38,0,2.69190951029,0.377964473009,0.179605302027
13393,13394,2012-07-17,2,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,16,197,213,0,1.77611208331,0.25,0.0712470499879
13394,13395,2012-07-17,2,1,7,7,0,2,1,1,0.74,0.697,0.7,0.0,26,500,526,1,1.25195771459,0.196116135138,0.04472135955
13395,13396,2012-07-17,2,1,7,8,0,2,1,1,0.8,0.7576,0.55,0.0,43,618,661,1,1.13519152297,0.152498570333,0.0402258993355
13396,13397,2012-07-17,2,1,7,9,0,2,1,1,0.82,0.7727,0.49,0.2239,32,288,320,0,1.53033341946,0.176776695297,0.0589255650989
13397,13398,2012-07-17,2,1,7,10,0,2,1,1,0.84,0.7879,0.49,0.194,37,122,159,0,1.95366166291,0.164398987305,0.0905357460425
13398,13399,2012-07-17,2,1,7,11,0,2,1,1,0.86,0.803,0.47,0.0,60,146,206,1,1.79605302027,0.129099444874,0.0827605888602
13399,13400,2012-07-17,2,1,7,12,0,2,1,1,0.9,0.8182,0.35,0.0,80,174,254,1,1.6689863152,0.111803398875,0.0758098043579
13400,13401,2012-07-17,2,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,53,168,221,0,1.75411603861,0.137360563949,0.077151674981
13401,13402,2012-07-17,2,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,54,160,214,0,1.77331725533,0.136082763488,0.0790569415042
13402,13403,2012-07-17,2,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,0,1.69272842266,0.132453235707,0.0731272424127
13403,13404,2012-07-17,2,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381,0,1.43003138953,0.125,0.0561655956302
13404,13405,2012-07-17,2,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,95,675,770,1,1.06119089995,0.102597835209,0.038490017946
13405,13406,2012-07-17,2,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,60,712,772,0,1.05999788001,0.129099444874,0.0374765844498
13406,13407,2012-07-17,2,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,69,478,547,0,1.2318484821,0.120385853086,0.0457389353746
13407,13408,2012-07-17,2,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427,0,1.36462353524,0.138675049056,0.0516397779494
13408,13409,2012-07-17,2,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,0,1.50755672289,0.141421356237,0.0594438298278
13409,13410,2012-07-17,2,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244,0,1.69272842266,0.185695338177,0.068199433947
13410,13411,2012-07-17,2,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,22,139,161,0,1.9462473604,0.213200716356,0.084818892968
13411,13412,2012-07-18,2,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,0,2.55654996282,0.353553390593,0.1490711985
13412,13413,2012-07-18,2,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2,14,16,0,2.9488391231,0.707106781187,0.267261241912
13413,13414,2012-07-18,2,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,3,5,8,0,3.05708920258,0.57735026919,0.4472135955
13414,13415,2012-07-18,2,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,2,2,4,0,3.11588476425,0.707106781187,0.707106781187
13415,13416,2012-07-18,2,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6,0,3.08606699924,inf,0.408248290464
13416,13417,2012-07-18,2,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46,0,2.61711961295,0.4472135955,0.156173761889
13417,13418,2012-07-18,2,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,0,1.94257172471,0.316227766017,0.0811107105654
13418,13419,2012-07-18,2,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,23,472,495,0,1.28458748885,0.208514414057,0.0460287308949
13419,13420,2012-07-18,2,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,0,1.12154430818,0.134839972493,0.0400320384513
13420,13421,2012-07-18,2,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297,1,1.57524270453,0.150755672289,0.0628694613462
13421,13422,2012-07-18,2,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,0,2.04124145232,0.160128153805,0.100503781526
13422,13423,2012-07-18,2,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,47,136,183,1,1.86989398002,0.145864991498,0.0857492925713
13423,13424,2012-07-18,2,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,0,1.80775381516,0.166666666667,0.0776150525706
13424,13425,2012-07-18,2,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,49,154,203,1,1.80480718921,0.142857142857,0.0805822964025
13425,13426,2012-07-18,2,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,0,1.91389750588,0.136082763488,0.0928476690885
13426,13427,2012-07-18,2,1,7,15,0,3,1,0,0.92,0.8485,0.35,0.3582,42,152,194,0,1.83185826362,0.154303349962,0.0811107105654
13427,13428,2012-07-18,2,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,34,190,224,0,1.74607573942,0.171498585143,0.072547625011
13428,13429,2012-07-18,2,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,35,335,370,0,1.44639213535,0.169030850946,0.0546358364708
13429,13430,2012-07-18,2,1,7,18,0,3,1,1,0.76,0.7121,0.62,0.1343,63,580,643,0,1.14859096885,0.12598815767,0.0415227399269
13430,13431,2012-07-18,2,1,7,19,0,3,1,1,0.76,0.7121,0.62,0.1045,78,438,516,0,1.26188616281,0.113227703414,0.0477818482567
13431,13432,2012-07-18,2,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,56,310,366,0,1.45248223444,0.133630620956,0.0567961834247
13432,13433,2012-07-18,2,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,53,266,319,1,1.53212853259,0.137360563949,0.0613139339485
13433,13434,2012-07-18,2,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,42,246,288,0,1.59313246969,0.154303349962,0.0637576713063
13434,13435,2012-07-18,2,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,19,112,131,0,2.07167697616,0.229415733871,0.0944911182523
13435,13436,2012-07-19,2,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,16,50,66,0,2.44704392116,0.25,0.141421356237
13436,13437,2012-07-19,2,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,6,19,25,0,2.82842712475,0.408248290464,0.229415733871
13437,13438,2012-07-19,2,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,0,7,7,0,3.07147558417,inf,0.377964473009
13438,13439,2012-07-19,2,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,1,4,5,0,3.10086836473,1.0,0.5
13439,13440,2012-07-19,2,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,0,8,8,0,3.05708920258,inf,0.353553390593
13440,13441,2012-07-19,2,1,7,5,0,4,1,1,0.72,0.6818,0.7,0.1045,5,35,40,0,2.67261241912,0.4472135955,0.169030850946
13441,13442,2012-07-19,2,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,8,144,152,0,1.98029508595,0.353553390593,0.0833333333333
13442,13443,2012-07-19,2,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,23,450,473,0,1.30855980648,0.208514414057,0.0471404520791
13443,13444,2012-07-19,2,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,0,1.13812863401,0.176776695297,0.04
13444,13445,2012-07-19,2,1,7,9,0,4,1,1,0.76,0.7121,0.58,0.2836,36,282,318,0,1.53392997769,0.166666666667,0.0595491334175
13445,13446,2012-07-19,2,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,41,157,198,0,1.81968631312,0.156173761889,0.0798086884468
13446,13447,2012-07-19,2,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,0,1.76776695297,0.136082763488,0.0785674201318
13447,13448,2012-07-19,2,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274,0,1.62221421131,0.130188910981,0.068199433947
13448,13449,2012-07-19,2,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,74,180,254,0,1.6689863152,0.116247638744,0.07453559925
13449,13450,2012-07-19,2,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,46,151,197,0,1.82270654144,0.147441956155,0.0813788458771
13450,13451,2012-07-19,2,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,66,226,292,0,1.58510656237,0.123091490979,0.0665190105238
13451,13452,2012-07-19,2,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,70,288,358,0,1.46489683827,0.119522860933,0.0589255650989
13452,13453,2012-07-19,2,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,93,678,771,1,1.06059388673,0.103695169473,0.0384047686321
13453,13454,2012-07-19,2,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,0,1.05703284516,0.103695169473,0.0382359556451
13454,13455,2012-07-19,2,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533,0,1.24514561273,0.137360563949,0.0456435464588
13455,13456,2012-07-19,2,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,65,440,505,0,1.27411797859,0.124034734589,0.0476731294623
13456,13457,2012-07-19,2,1,7,21,0,4,1,0,0.66,0.5909,0.89,0.2537,38,294,332,0,1.50927278118,0.162221421131,0.058321184352
13457,13458,2012-07-19,2,1,7,22,0,4,1,0,0.66,0.5909,0.89,0.2537,6,62,68,0,2.43252127705,0.408248290464,0.127000127
13458,13459,2012-07-19,2,1,7,23,0,4,1,0,0.66,0.5909,0.89,0.2239,3,62,65,0,2.45440346837,0.57735026919,0.127000127
13459,13460,2012-07-20,2,1,7,0,0,5,1,0,0.66,0.5909,0.89,0.0896,2,32,34,0,2.73179182354,0.707106781187,0.176776695297
13460,13461,2012-07-20,2,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11,0,3.01511344578,0.707106781187,0.333333333333
13461,13462,2012-07-20,2,1,7,2,0,5,1,1,0.66,0.5909,0.89,0.0896,5,14,19,0,2.9111125487,0.4472135955,0.267261241912
13462,13463,2012-07-20,2,1,7,3,0,5,1,1,0.66,0.5909,0.89,0.1045,7,29,36,0,2.71163072273,0.377964473009,0.185695338177
13463,13464,2012-07-20,2,1,7,4,0,5,1,1,0.66,0.5909,0.89,0.1642,3,6,9,0,3.04290309725,0.57735026919,0.408248290464
13464,13465,2012-07-20,2,1,7,5,0,5,1,1,0.66,0.5909,0.89,0.1343,2,40,42,0,2.65372446217,0.707106781187,0.158113883008
13465,13466,2012-07-20,2,1,7,6,0,5,1,1,0.66,0.5909,0.89,0.1642,3,123,126,0,2.09426954146,0.57735026919,0.0901669634667
13466,13467,2012-07-20,2,1,7,7,0,5,1,1,0.66,0.5909,0.89,0.194,14,346,360,0,1.46176336551,0.267261241912,0.053760333057
13467,13468,2012-07-20,2,1,7,8,0,5,1,1,0.68,0.6364,0.83,0.1642,39,652,691,0,1.11317445757,0.160128153805,0.0391630224994
13468,13469,2012-07-20,2,1,7,9,0,5,1,1,0.7,0.6667,0.79,0.1343,45,328,373,0,1.44187450182,0.1490711985,0.0552157630374
13469,13470,2012-07-20,2,1,7,10,0,5,1,1,0.7,0.6667,0.79,0.1642,51,182,233,0,1.72005229038,0.140028008403,0.0741249316661
13470,13471,2012-07-20,2,1,7,11,0,5,1,0,0.72,0.697,0.74,0.194,51,161,212,0,1.77892016741,0.140028008403,0.0788110406239
13471,13472,2012-07-20,2,1,7,12,0,5,1,0,0.68,0.6364,0.83,0.1642,41,233,274,0,1.62221421131,0.156173761889,0.065512178208
13472,13473,2012-07-20,2,1,7,13,0,5,1,0,0.68,0.6364,0.83,0.1045,20,136,156,0,1.96494372973,0.22360679775,0.0857492925713
13473,13474,2012-07-20,2,1,7,14,0,5,1,0,0.7,0.6667,0.84,0.1642,53,176,229,0,1.73032135051,0.137360563949,0.0753778361444
13474,13475,2012-07-20,2,1,7,15,0,5,1,1,0.7,0.6667,0.84,0.2985,47,169,216,0,1.76776695297,0.145864991498,0.0769230769231
13475,13476,2012-07-20,2,1,7,16,0,5,1,1,0.68,0.6364,0.83,0.3284,70,366,436,0,1.3533299049,0.119522860933,0.0522708373489
13476,13477,2012-07-20,2,1,7,17,0,5,1,1,0.66,0.5909,0.89,0.4179,95,620,715,0,1.09698196631,0.102597835209,0.0401609664451
13477,13478,2012-07-20,2,1,7,18,0,5,1,1,0.66,0.6061,0.78,0.3284,73,549,622,0,1.1656310103,0.117041147196,0.0426789599776
13478,13479,2012-07-20,2,1,7,19,0,5,1,1,0.64,0.5758,0.83,0.2836,44,358,402,0,1.39890927598,0.150755672289,0.0528516422582
13479,13480,2012-07-20,2,1,7,20,0,5,1,0,0.64,0.5758,0.83,0.3881,35,216,251,0,1.67600380788,0.169030850946,0.068041381744
13480,13481,2012-07-20,2,1,7,21,0,5,1,0,0.62,0.5758,0.83,0.3284,14,108,122,0,2.11288563682,0.267261241912,0.0962250448649
13481,13482,2012-07-20,2,1,7,22,0,5,1,1,0.62,0.5758,0.83,0.194,13,122,135,0,2.05412007504,0.277350098113,0.0905357460425
13482,13483,2012-07-20,2,1,7,23,0,5,1,1,0.62,0.5758,0.83,0.2836,18,148,166,0,1.9280747182,0.235702260396,0.0821994936527
13483,13484,2012-07-21,2,1,7,0,0,6,0,0,0.62,0.5758,0.83,0.2836,11,92,103,0,2.21403721385,0.301511344578,0.104257207029
13484,13485,2012-07-21,2,1,7,1,0,6,0,1,0.62,0.5758,0.83,0.2537,10,62,72,0,2.40423518417,0.316227766017,0.127000127
13485,13486,2012-07-21,2,1,7,2,0,6,0,0,0.6,0.5455,0.88,0.2836,5,55,60,0,2.5,0.4472135955,0.134839972493
13486,13487,2012-07-21,2,1,7,3,0,6,0,0,0.6,0.5455,0.88,0.2537,7,18,25,0,2.82842712475,0.377964473009,0.235702260396
13487,13488,2012-07-21,2,1,7,4,0,6,0,0,0.58,0.5455,0.88,0.2836,11,5,16,0,2.9488391231,0.301511344578,0.4472135955
13488,13489,2012-07-21,2,1,7,5,0,6,0,0,0.58,0.5455,0.88,0.2537,7,10,17,0,2.93610109757,0.377964473009,0.316227766017
13489,13490,2012-07-21,2,1,7,6,0,6,0,0,0.58,0.5455,0.88,0.2537,3,12,15,0,2.9617443888,0.57735026919,0.288675134595
13490,13491,2012-07-21,2,1,7,7,0,6,0,1,0.58,0.5455,0.88,0.2537,8,29,37,0,2.70171613479,0.353553390593,0.185695338177
13491,13492,2012-07-21,2,1,7,8,0,6,0,1,0.58,0.5455,0.83,0.2537,18,94,112,0,2.16168850584,0.235702260396,0.103142124626
13492,13493,2012-07-21,2,1,7,9,0,6,0,1,0.58,0.5455,0.83,0.194,32,175,207,0,1.7931631503,0.176776695297,0.0755928946018
13493,13494,2012-07-21,2,1,7,10,0,6,0,0,0.58,0.5455,0.88,0.2537,49,219,268,0,1.63517485042,0.142857142857,0.0675737378399
13494,13495,2012-07-21,2,1,7,11,0,6,0,1,0.6,0.5606,0.83,0.2537,80,225,305,0,1.5598365377,0.111803398875,0.0666666666667
13495,13496,2012-07-21,2,1,7,12,0,6,0,0,0.6,0.5606,0.83,0.2239,156,301,457,0,1.32803178815,0.0800640769025,0.0576390417704
13496,13497,2012-07-21,2,1,7,13,0,6,0,0,0.6,0.5606,0.83,0.1642,106,248,354,0,1.47122471584,0.0971285862357,0.0635000635001
13497,13498,2012-07-21,2,1,7,14,0,6,0,1,0.6,0.5455,0.88,0.2537,121,222,343,0,1.490711985,0.0909090909091,0.0671156055214
13498,13499,2012-07-21,2,1,7,15,0,6,0,0,0.6,0.5455,0.88,0.2537,148,232,380,0,1.43149583578,0.0821994936527,0.0656532164299
13499,13500,2012-07-21,2,1,7,16,0,6,0,0,0.6,0.5455,0.88,0.194,130,196,326,0,1.51969366063,0.0877058019307,0.0714285714286
13500,13501,2012-07-21,2,1,7,17,0,6,0,0,0.6,0.5455,0.88,0.1642,92,149,241,0,1.7000510023,0.104257207029,0.0819231920519
13501,13502,2012-07-21,2,1,7,18,0,6,0,1,0.6,0.5455,0.88,0.194,51,126,177,0,1.88982236505,0.140028008403,0.0890870806375
13502,13503,2012-07-21,2,1,7,19,0,6,0,1,0.6,0.5455,0.88,0.1642,67,171,238,0,1.70746944191,0.122169444356,0.0764719112902
13503,13504,2012-07-21,2,1,7,20,0,6,0,0,0.6,0.5455,0.88,0.1642,51,163,214,0,1.77331725533,0.140028008403,0.0783260449988
13504,13505,2012-07-21,2,1,7,21,0,6,0,1,0.6,0.5455,0.88,0.1642,29,134,163,0,1.93891683582,0.185695338177,0.0863868425581
13505,13506,2012-07-21,2,1,7,22,0,6,0,1,0.6,0.5455,0.88,0.1045,40,140,180,0,1.87977895099,0.158113883008,0.0845154254729
13506,13507,2012-07-21,2,1,7,23,0,6,0,1,0.6,0.5455,0.88,0.0,32,117,149,1,1.99204768222,0.176776695297,0.0924500327042
13507,13508,2012-07-22,2,1,7,0,0,0,0,1,0.6,0.5455,0.88,0.1045,17,96,113,0,2.15665546407,0.242535625036,0.102062072616
13508,13509,2012-07-22,2,1,7,1,0,0,0,1,0.6,0.5455,0.88,0.1642,31,99,130,0,2.07613699634,0.179605302027,0.100503781526
13509,13510,2012-07-22,2,1,7,2,0,0,0,1,0.6,0.5455,0.88,0.1045,32,90,122,0,2.11288563682,0.176776695297,0.105409255339
13510,13511,2012-07-22,2,1,7,3,0,0,0,1,0.6,0.5455,0.88,0.1045,13,30,43,0,2.64442942674,0.277350098113,0.182574185835
13511,13512,2012-07-22,2,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16,1,2.9488391231,0.408248290464,0.316227766017
13512,13513,2012-07-22,2,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6,1,3.08606699924,inf,0.408248290464
13513,13514,2012-07-22,2,1,7,6,0,0,0,1,0.62,0.5758,0.83,0.0896,5,14,19,0,2.9111125487,0.4472135955,0.267261241912
13514,13515,2012-07-22,2,1,7,7,0,0,0,1,0.62,0.5758,0.83,0.0,13,25,38,1,2.69190951029,0.277350098113,0.2
13515,13516,2012-07-22,2,1,7,8,0,0,0,1,0.64,0.5909,0.78,0.0,31,122,153,1,1.97642353761,0.179605302027,0.0905357460425
13516,13517,2012-07-22,2,1,7,9,0,0,0,1,0.66,0.6212,0.69,0.0,79,179,258,1,1.65976532577,0.112508790093,0.0747435092752
13517,13518,2012-07-22,2,1,7,10,0,0,0,1,0.66,0.6212,0.74,0.0,114,265,379,1,1.43296479034,0.0936585811582,0.0614295116834
13518,13519,2012-07-22,2,1,7,11,0,0,0,1,0.66,0.6212,0.74,0.0,191,314,505,1,1.27411797859,0.0723574605292,0.0564332647983
13519,13520,2012-07-22,2,1,7,12,0,0,0,1,0.7,0.6515,0.7,0.1045,178,326,504,0,1.27515342613,0.0749531688996,0.0553848775622
13520,13521,2012-07-22,2,1,7,13,0,0,0,1,0.7,0.6515,0.65,0.0896,238,388,626,0,1.16247638744,0.0648203723552,0.0507673082567
13521,13522,2012-07-22,2,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616,0,1.17041147196,0.0625,0.0527046276695
13522,13523,2012-07-22,2,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624,0,1.16405049295,0.0627455805138,0.051987524491
13523,13524,2012-07-22,2,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628,0,1.16090865053,0.0638876565,0.0510976130308
13524,13525,2012-07-22,2,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556,0,1.22260717768,0.0729324957489,0.0521286035143
13525,13526,2012-07-22,2,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515,0,1.26289205071,0.076028592127,0.0540738070436
13526,13527,2012-07-22,2,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522,0,1.25590089826,0.07453559925,0.0540738070436
13527,13528,2012-07-22,2,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378,0,1.43443827637,0.0898026510134,0.0627455805138
13528,13529,2012-07-22,2,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345,0,1.48576765302,0.106600358178,0.0623782861552
13529,13530,2012-07-22,2,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191,0,1.8411492358,0.134839972493,0.0857492925713
13530,13531,2012-07-22,2,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123,0,2.10818510678,0.174077655956,0.105409255339
13531,13532,2012-07-23,2,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47,0,2.60820265479,0.301511344578,0.166666666667
13532,13533,2012-07-23,2,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27,0,2.80606766633,0.377964473009,0.22360679775
13533,13534,2012-07-23,2,1,7,2,0,1,1,1,0.66,0.5909,0.94,0.0896,3,14,17,0,2.93610109757,0.57735026919,0.267261241912
13534,13535,2012-07-23,2,1,7,3,0,1,1,1,0.66,0.5909,0.94,0.0896,0,2,2,0,3.14658387764,inf,0.707106781187
13535,13536,2012-07-23,2,1,7,4,0,1,1,1,0.66,0.5909,0.94,0.1343,0,8,8,0,3.05708920258,inf,0.353553390593
13536,13537,2012-07-23,2,1,7,5,0,1,1,1,0.66,0.5909,0.94,0.1343,3,48,51,0,2.57342506327,0.57735026919,0.144337567297
13537,13538,2012-07-23,2,1,7,6,0,1,1,1,0.68,0.6364,0.89,0.0896,9,148,157,0,1.96116135138,0.333333333333,0.0821994936527
13538,13539,2012-07-23,2,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421,0,1.37360563949,0.242535625036,0.0497518595105
13539,13540,2012-07-23,2,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738,0,1.08147614087,0.145864991498,0.0380417928454
13540,13541,2012-07-23,2,1,7,9,0,1,1,1,0.74,0.7121,0.74,0.1343,57,288,345,0,1.48576765302,0.132453235707,0.0589255650989
13541,13542,2012-07-23,2,1,7,10,0,1,1,1,0.78,0.7424,0.62,0.0,63,137,200,1,1.81369062528,0.12598815767,0.0854357657717
13542,13543,2012-07-23,2,1,7,11,0,1,1,1,0.8,0.7424,0.52,0.1642,69,129,198,0,1.81968631312,0.120385853086,0.0880450906326
13543,13544,2012-07-23,2,1,7,12,0,1,1,1,0.8,0.7424,0.52,0.1642,109,205,314,0,1.54119982874,0.0957826285221,0.069843029577
13544,13545,2012-07-23,2,1,7,13,0,1,1,1,0.8,0.7424,0.52,0.1045,64,176,240,0,1.70251306152,0.125,0.0753778361444
13545,13546,2012-07-23,2,1,7,14,0,1,1,1,0.78,0.7424,0.59,0.1642,82,189,271,0,1.62865585496,0.110431526075,0.0727392967453
13546,13547,2012-07-23,2,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281,0,1.6074760739,0.114707866935,0.069843029577
13547,13548,2012-07-23,2,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,0,1.32803178815,0.0949157995752,0.053760333057
13548,13549,2012-07-23,2,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,0,1.01691993952,0.107211253484,0.0362738125055
13549,13550,2012-07-23,2,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,0,1.07958379272,0.120385853086,0.0385758374905
13550,13551,2012-07-23,2,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,0,1.19952028781,0.103142124626,0.0452678730213
13551,13552,2012-07-23,2,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,0,1.39754248594,0.133630620956,0.0536828127095
13552,13553,2012-07-23,2,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296,0,1.57720074469,0.1490711985,0.0631194403098
13553,13554,2012-07-23,2,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,0,1.78742501351,0.158113883008,0.0769230769231
13554,13555,2012-07-23,2,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,0,2.15165741456,0.25,0.101015254455
13555,13556,2012-07-24,2,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,0,2.46932399162,0.288675134595,0.138675049056
13556,13557,2012-07-24,2,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,0,2.93610109757,0.377964473009,0.316227766017
13557,13558,2012-07-24,2,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,0,2.9488391231,0.408248290464,0.316227766017
13558,13559,2012-07-24,2,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,0,3.08606699924,1.0,0.4472135955
13559,13560,2012-07-24,2,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,0,3.08606699924,inf,0.408248290464
13560,13561,2012-07-24,2,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,0,2.58198889747,0.4472135955,0.1490711985
13561,13562,2012-07-24,2,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,0,1.84427778391,0.242535625036,0.076028592127
13562,13563,2012-07-24,2,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,0,1.26188616281,0.204124145232,0.0450834817334
13563,13564,2012-07-24,2,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743,0,1.07832773203,0.142857142857,0.0379594809001
