,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
13640,13641,2012-07-27,2,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,0,1.54119982874,0.10976425999,0.065795169496
13641,13642,2012-07-27,2,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326,0,1.51969366063,0.0975900072949,0.0672672793996
13642,13643,2012-07-27,2,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,0,1.52498570333,0.111111111111,0.0642824346533
13643,13644,2012-07-27,2,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,0,1.28036879933,0.111803398875,0.0488531968746
13646,13647,2012-07-27,2,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516,0,1.26188616281,0.103695169473,0.0486216638326
13647,13648,2012-07-27,2,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,0,1.47122471584,0.108465228909,0.060971076085
13648,13649,2012-07-27,2,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,0,1.6552117772,0.118678165819,0.0727392967453
13649,13650,2012-07-27,2,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,0,1.81668104878,0.144337567297,0.0813788458771
13650,13651,2012-07-27,2,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,1,1.84742233484,0.171498585143,0.0803219328902
13651,13652,2012-07-28,2,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,0,1.8411492358,0.218217890236,0.0766964988847
13659,13660,2012-07-28,2,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163,0,1.93891683582,0.166666666667,0.0887356509416
13660,13661,2012-07-28,2,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,0,1.50075056297,0.0953462589246,0.06637233116
13661,13662,2012-07-28,2,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,0,1.40859042455,0.0880450906326,0.0613139339485
13662,13663,2012-07-28,2,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,0,1.32803178815,0.0785674201318,0.058222250974
13663,13664,2012-07-28,2,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,0,1.29315150028,0.0798086884468,0.0550481882563
13664,13665,2012-07-28,2,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,0,1.28141957406,0.076028592127,0.0554700196225
13665,13666,2012-07-28,2,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,0,1.28564869307,0.0733235575107,0.0569802882298
13666,13667,2012-07-28,2,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,0,1.28247294011,0.0696733014292,0.0586210381761
13667,13668,2012-07-28,2,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,0,1.29315150028,0.0693375245282,0.0598684340089
13668,13669,2012-07-28,2,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479,0,1.30188910981,0.0708881205008,0.0597614304667
13669,13670,2012-07-28,2,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481,0,1.29968811228,0.0813788458771,0.0550481882563
13670,13671,2012-07-28,2,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338,1,1.49906337799,0.093250480824,0.0669649530182
13671,13672,2012-07-28,2,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233,0,1.72005229038,0.112508790093,0.0805822964025
13672,13673,2012-07-28,2,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300,0,1.56941205144,0.103142124626,0.0696733014292
13673,13674,2012-07-28,2,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276,0,1.61796200423,0.106600358178,0.0729324957489
13674,13675,2012-07-28,2,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208,0,1.7902871851,0.138675049056,0.0800640769025
13675,13676,2012-07-29,2,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188,0,1.85058302549,0.130188910981,0.0880450906326
13676,13677,2012-07-29,2,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158,0,1.95740073172,0.142857142857,0.0957826285221
13684,13685,2012-07-29,2,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226,0,1.74077655956,0.125,0.0785674201318
13685,13686,2012-07-29,2,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381,1,1.43003138953,0.0901669634667,0.0622572806365
13686,13687,2012-07-29,2,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,509,0,1.26897831271,0.0739221270955,0.0553848775622
13687,13688,2012-07-29,2,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,511,0,1.26693979202,0.0805822964025,0.0529256124025
13688,13689,2012-07-29,2,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483,0,1.29749824027,0.0743294146247,0.0575435337648
13689,13690,2012-07-29,2,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,522,0,1.25590089826,0.065795169496,0.0586210381761
13690,13691,2012-07-29,2,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501,0,1.27827498141,0.0716114874039,0.0571661950475
13691,13692,2012-07-29,2,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521,0,1.2568925296,0.0723574605292,0.0550481882563
13692,13693,2012-07-29,2,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531,0,1.24708057211,0.0780868809443,0.0521995750972
13693,13694,2012-07-29,2,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419,0,1.37620470641,0.0924500327042,0.0575435337648
13694,13695,2012-07-29,2,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443,0,1.3447372472,0.0836242010007,0.057735026919
13695,13696,2012-07-29,2,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,75,228,303,0,1.563645668,0.115470053838,0.0662266178533
13696,13697,2012-07-29,2,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271,0,1.62865585496,0.117851130198,0.0708881205008
13697,13698,2012-07-29,2,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148,0,1.99601196014,0.179605302027,0.0924500327042
13705,13706,2012-07-30,2,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161,0,1.9462473604,0.408248290464,0.0803219328902
13706,13707,2012-07-30,2,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469,0,1.31419774644,0.267261241912,0.0468807230938
13708,13709,2012-07-30,2,1,7,9,0,1,1,1,0.74,0.697,0.7,0.0,34,259,293,1,1.58311896715,0.171498585143,0.0621369766001
13709,13710,2012-07-30,2,1,7,10,0,1,1,1,0.74,0.697,0.66,0.2239,54,135,189,0,1.84742233484,0.136082763488,0.0860662965824
13710,13711,2012-07-30,2,1,7,11,0,1,1,1,0.78,0.7273,0.55,0.1343,69,146,215,0,1.77053557949,0.120385853086,0.0827605888602
13711,13712,2012-07-30,2,1,7,12,0,1,1,1,0.76,0.7121,0.58,0.1045,77,201,278,0,1.61374306092,0.11396057646,0.0705345615859
13712,13713,2012-07-30,2,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,226,0,1.74077655956,0.132453235707,0.0769230769231
13713,13714,2012-07-30,2,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,254,0,1.6689863152,0.107211253484,0.0773823232534
13714,13715,2012-07-30,2,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,236,0,1.71246936313,0.140028008403,0.0735214622094
13715,13716,2012-07-30,2,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425,0,1.36845137876,0.106600358178,0.0544734710703
13719,13720,2012-07-30,2,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,462,0,1.32221471337,0.113227703414,0.051031036308
13720,13721,2012-07-30,2,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,322,0,1.52676204138,0.118678165819,0.0631194403098
13721,13722,2012-07-30,2,1,7,22,0,1,1,1,0.7,0.6667,0.74,0.2239,47,183,230,0,1.72773685116,0.145864991498,0.0739221270955
13722,13723,2012-07-30,2,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,150,0,1.98810693122,0.171498585143,0.0928476690885
13729,13730,2012-07-31,2,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194,0,1.83185826362,0.707106781187,0.0721687836487
13730,13731,2012-07-31,2,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513,0,1.26491106407,0.218217890236,0.0450834817334
13732,13733,2012-07-31,2,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333,0,1.50755672289,0.179605302027,0.0575435337648
13733,13734,2012-07-31,2,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,73,154,227,1,1.73552533625,0.117041147196,0.0805822964025
13734,13735,2012-07-31,2,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,54,170,224,1,1.74607573942,0.136082763488,0.0766964988847
13735,13736,2012-07-31,2,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,50,198,248,1,1.68311056969,0.141421356237,0.0710669054519
13736,13737,2012-07-31,2,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288,0,1.59313246969,0.120385853086,0.0675737378399
13737,13738,2012-07-31,2,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260,0,1.6552117772,0.117851130198,0.0729324957489
13738,13739,2012-07-31,2,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144,0,2.01619459636,0.185695338177,0.093250480824
13739,13740,2012-07-31,2,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402,0,1.39890927598,0.123091490979,0.054554472559
13743,13744,2012-07-31,2,1,7,20,0,2,1,0,0.7,0.6515,0.7,0.194,55,397,452,0,1.33392632128,0.134839972493,0.0501885613228
13744,13745,2012-07-31,2,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352,0,1.47441956155,0.129099444874,0.0585205735981
13745,13746,2012-07-31,2,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,257,0,1.66205623829,0.174077655956,0.0668153104781
13746,13747,2012-07-31,2,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.1642,20,127,147,0,2.0,0.22360679775,0.0887356509416
13753,13754,2012-08-01,2,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,6,179,185,0,1.86338998125,0.408248290464,0.0747435092752
13754,13755,2012-08-01,2,1,8,7,0,3,1,1,0.64,0.5758,0.83,0.1343,19,468,487,0,1.29315150028,0.229415733871,0.0462250163521
13756,13757,2012-08-01,2,1,8,9,0,3,1,1,0.68,0.6364,0.74,0.0896,34,316,350,0,1.47763531141,0.171498585143,0.0562543950463
13757,13758,2012-08-01,2,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,61,175,236,0,1.71246936313,0.128036879933,0.0755928946018
13758,13759,2012-08-01,2,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,54,180,234,0,1.71751346643,0.136082763488,0.07453559925
13759,13760,2012-08-01,2,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,75,209,284,0,1.60128153805,0.115470053838,0.0691714463866
13760,13761,2012-08-01,2,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,59,221,280,0,1.60955694995,0.130188910981,0.0672672793996
13761,13762,2012-08-01,2,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,88,175,263,0,1.64845118349,0.106600358178,0.0755928946018
13762,13763,2012-08-01,2,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,89,206,295,0,1.57916610464,0.105999788001,0.0696733014292
13763,13764,2012-08-01,2,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,93,386,479,0,1.30188910981,0.103695169473,0.0508986598559
13767,13768,2012-08-01,2,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,65,448,513,0,1.26491106407,0.124034734589,0.0472455591262
13768,13769,2012-08-01,2,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,36,284,320,0,1.53033341946,0.166666666667,0.0593390829097
13769,13770,2012-08-01,2,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,288,0,1.59313246969,0.164398987305,0.0631194403098
13770,13771,2012-08-01,2,1,8,23,0,3,1,1,0.7,0.6667,0.74,0.0,18,134,152,1,1.98029508595,0.235702260396,0.0863868425581
13777,13778,2012-08-02,2,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.0,6,177,183,1,1.86989398002,0.408248290464,0.0751646028003
13778,13779,2012-08-02,2,1,8,7,0,4,1,1,0.7,0.6667,0.79,0.0,21,452,473,1,1.30855980648,0.218217890236,0.0470360434192
13780,13781,2012-08-02,2,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,31,312,343,0,1.490711985,0.179605302027,0.0566138517072
13781,13782,2012-08-02,2,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.0,51,130,181,1,1.8764665626,0.140028008403,0.0877058019307
13782,13783,2012-08-02,2,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,59,167,226,0,1.74077655956,0.130188910981,0.0773823232534
13783,13784,2012-08-02,2,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,56,230,286,0,1.5971914125,0.133630620956,0.0659380473396
13784,13785,2012-08-02,2,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310,0,1.54857403271,0.101015254455,0.0686802819743
13785,13786,2012-08-02,2,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,54,171,225,0,1.74077655956,0.136082763488,0.0764719112902
13786,13787,2012-08-02,2,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,68,202,270,0,1.63082018263,0.121267812518,0.070359754473
13787,13788,2012-08-02,2,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,71,335,406,0,1.39346602858,0.118678165819,0.0546358364708
13790,13791,2012-08-02,2,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,98,509,607,0,1.17769374288,0.101015254455,0.0443242207178
13791,13792,2012-08-02,2,1,8,20,0,4,1,1,0.78,0.7576,0.66,0.0,51,376,427,1,1.36462353524,0.140028008403,0.0515710623129
13792,13793,2012-08-02,2,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,41,301,342,0,1.49237109735,0.156173761889,0.0576390417704
13793,13794,2012-08-02,2,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,35,227,262,0,1.650695502,0.169030850946,0.06637233116
13794,13795,2012-08-02,2,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,25,152,177,0,1.88982236505,0.2,0.0811107105654
13801,13802,2012-08-03,2,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,5,158,163,0,1.93891683582,0.4472135955,0.0795557284176
13802,13803,2012-08-03,2,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,421,0,1.37360563949,0.2,0.050251890763
13804,13805,2012-08-03,2,1,8,9,0,5,1,1,0.74,0.697,0.66,0.1045,69,327,396,0,1.40719508946,0.120385853086,0.0553001263609
13805,13806,2012-08-03,2,1,8,10,0,5,1,1,0.8,0.7424,0.52,0.194,82,167,249,0,1.68073161363,0.110431526075,0.0773823232534
13806,13807,2012-08-03,2,1,8,11,0,5,1,1,0.84,0.7879,0.49,0.2836,77,186,263,0,1.64845118349,0.11396057646,0.0733235575107
13807,13808,2012-08-03,2,1,8,12,0,5,1,1,0.86,0.8182,0.5,0.2985,95,243,338,0,1.49906337799,0.102597835209,0.06415002991
13808,13809,2012-08-03,2,1,8,13,0,5,1,1,0.86,0.803,0.47,0.2836,98,247,345,0,1.48576765302,0.101015254455,0.0636284762976
13809,13810,2012-08-03,2,1,8,14,0,5,1,1,0.86,0.7879,0.44,0.2537,102,229,331,0,1.51099471304,0.0990147542977,0.0660818600455
13810,13811,2012-08-03,2,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,112,268,380,0,1.43149583578,0.0944911182523,0.0610847221782
13811,13812,2012-08-03,2,1,8,16,0,5,1,1,0.86,0.7879,0.41,0.2239,112,380,492,0,1.28777901548,0.0944911182523,0.0512989176043
13814,13815,2012-08-03,2,1,8,19,0,5,1,1,0.8,0.7879,0.63,0.2239,81,388,469,0,1.31419774644,0.111111111111,0.0507673082567
13815,13816,2012-08-03,2,1,8,20,0,5,1,1,0.78,0.7576,0.66,0.2239,89,300,389,0,1.41705050316,0.105999788001,0.057735026919
13816,13817,2012-08-03,2,1,8,21,0,5,1,1,0.76,0.7273,0.66,0.194,54,224,278,0,1.61374306092,0.136082763488,0.0668153104781
13817,13818,2012-08-03,2,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,46,156,202,0,1.80775381516,0.147441956155,0.0800640769025
13818,13819,2012-08-03,2,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,26,170,196,0,1.82574185835,0.196116135138,0.0766964988847
13819,13820,2012-08-04,2,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,24,137,161,0,1.9462473604,0.204124145232,0.0854357657717
13827,13828,2012-08-04,2,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,49,132,181,0,1.8764665626,0.142857142857,0.0870388279778
13828,13829,2012-08-04,2,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,278,0,1.61374306092,0.128036879933,0.0678844233302
13829,13830,2012-08-04,2,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194,108,288,396,0,1.40719508946,0.0962250448649,0.0589255650989
13830,13831,2012-08-04,2,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,155,315,470,0,1.31193383822,0.0803219328902,0.0563436169819
13831,13832,2012-08-04,2,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,222,325,547,0,1.2318484821,0.0671156055214,0.0554700196225
13832,13833,2012-08-04,2,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,195,332,527,0,1.2509777084,0.0716114874039,0.0548821299948
13833,13834,2012-08-04,2,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881,183,289,472,0,1.30968158963,0.0739221270955,0.0588235294118
13834,13835,2012-08-04,2,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,489,0,1.29099444874,0.069843029577,0.0593390829097
13835,13836,2012-08-04,2,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450,0,1.33630620956,0.0712470499879,0.0628694613462
13836,13837,2012-08-04,2,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,492,0,1.28777901548,0.0747435092752,0.0565233418944
13837,13838,2012-08-04,2,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,490,0,1.28991996295,0.0769230769231,0.0558145572186
13838,13839,2012-08-04,2,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,133,264,397,0,1.40580389279,0.0867109969524,0.0615457454897
13839,13840,2012-08-04,2,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,117,195,312,0,1.54487373104,0.0924500327042,0.0716114874039
13840,13841,2012-08-04,2,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,96,193,289,0,1.59111456835,0.102062072616,0.0719815750749
13841,13842,2012-08-04,2,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,104,165,269,0,1.63299316186,0.0980580675691,0.0778498944162
13842,13843,2012-08-04,2,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,222,0,1.75142361026,0.128036879933,0.0788110406239
13843,13844,2012-08-05,2,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836,32,121,153,0,1.97642353761,0.176776695297,0.0909090909091
13852,13853,2012-08-05,2,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229,0,1.73032135051,0.128036879933,0.077151674981
13853,13854,2012-08-05,2,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,111,253,364,0,1.45555627435,0.0949157995752,0.0628694613462
13854,13855,2012-08-05,2,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437,0,1.35209229156,0.0803219328902,0.0595491334175
13855,13856,2012-08-05,2,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,161,330,491,0,1.28884815557,0.0788110406239,0.0550481882563
13856,13857,2012-08-05,2,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523,0,1.25491161028,0.0693375245282,0.0563436169819
13857,13858,2012-08-05,2,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,161,365,526,0,1.25195771459,0.0788110406239,0.052342392259
13858,13859,2012-08-05,2,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450,0,1.33630620956,0.0780868809443,0.0591312395989
13859,13860,2012-08-05,2,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278,421,0,1.37360563949,0.0836242010007,0.0599760143904
13860,13861,2012-08-05,2,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,122,260,382,0,1.42857142857,0.0905357460425,0.0620173672946
13861,13862,2012-08-05,2,1,8,18,0,0,0,0,0.7,0.6667,0.74,0.1343,75,154,229,0,1.73032135051,0.115470053838,0.0805822964025
13862,13863,2012-08-05,2,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,46,139,185,0,1.86338998125,0.147441956155,0.084818892968
13863,13864,2012-08-05,2,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,53,140,193,0,1.83493960854,0.137360563949,0.0845154254729
13864,13865,2012-08-05,2,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045,51,157,208,0,1.7902871851,0.140028008403,0.0798086884468
13865,13866,2012-08-05,2,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896,57,100,157,0,1.96116135138,0.132453235707,0.1
13873,13874,2012-08-06,2,1,8,6,0,1,1,1,0.7,0.6667,0.79,0.2239,4,137,141,0,2.02860206483,0.5,0.0854357657717
13874,13875,2012-08-06,2,1,8,7,0,1,1,0,0.72,0.6818,0.7,0.194,14,393,407,0,1.39211511597,0.267261241912,0.0504433272305
13875,13876,2012-08-06,2,1,8,8,0,1,1,1,0.7,0.6667,0.79,0.0,27,578,605,1,1.1793305661,0.19245008973,0.0415945165404
13876,13877,2012-08-06,2,1,8,9,0,1,1,0,0.7,0.6667,0.79,0.1642,28,248,276,0,1.61796200423,0.188982236505,0.0635000635001
13877,13878,2012-08-06,2,1,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,54,159,213,0,1.77611208331,0.136082763488,0.0793051585718
13878,13879,2012-08-06,2,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,108,152,260,0,1.6552117772,0.0962250448649,0.0811107105654
13879,13880,2012-08-06,2,1,8,12,0,1,1,1,0.78,0.7273,0.55,0.0896,72,213,285,0,1.59923255252,0.117851130198,0.0685188709828
13880,13881,2012-08-06,2,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,85,204,289,0,1.59111456835,0.108465228909,0.0700140042014
13881,13882,2012-08-06,2,1,8,14,0,1,1,1,0.82,0.7576,0.46,0.0,99,188,287,1,1.59515806806,0.100503781526,0.0729324957489
13882,13883,2012-08-06,2,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,274,0,1.62221421131,0.104828483672,0.0739221270955
13883,13884,2012-08-06,2,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,451,0,1.33511467459,0.106600358178,0.0524863881081
13887,13888,2012-08-06,2,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,457,0,1.32803178815,0.105999788001,0.0521286035143
13888,13889,2012-08-06,2,1,8,21,0,1,1,1,0.74,0.697,0.7,0.194,72,245,317,0,1.53573779208,0.117851130198,0.0638876565
13889,13890,2012-08-06,2,1,8,22,0,1,1,1,0.74,0.697,0.7,0.0896,50,157,207,0,1.7931631503,0.141421356237,0.0798086884468
13897,13898,2012-08-07,2,1,8,6,0,2,1,1,0.7,0.6667,0.79,0.194,3,176,179,0,1.88310894289,0.57735026919,0.0753778361444
13898,13899,2012-08-07,2,1,8,7,0,2,1,1,0.7,0.6667,0.74,0.1343,21,481,502,0,1.2772319172,0.218217890236,0.0455960752588
13900,13901,2012-08-07,2,1,8,9,0,2,1,1,0.7,0.6667,0.74,0.1343,44,283,327,0,1.5179418518,0.150755672289,0.0594438298278
13901,13902,2012-08-07,2,1,8,10,0,2,1,1,0.74,0.697,0.7,0.1343,89,161,250,0,1.67836271659,0.105999788001,0.0788110406239
13902,13903,2012-08-07,2,1,8,11,0,2,1,1,0.76,0.7273,0.66,0.0896,84,130,214,0,1.77331725533,0.109108945118,0.0877058019307
13903,13904,2012-08-07,2,1,8,12,0,2,1,1,0.8,0.7576,0.55,0.1343,86,197,283,0,1.60333841949,0.107832773203,0.0712470499879
13904,13905,2012-08-07,2,1,8,13,0,2,1,1,0.8,0.7424,0.52,0.194,68,185,253,0,1.67131567616,0.121267812518,0.0735214622094
13905,13906,2012-08-07,2,1,8,14,0,2,1,1,0.82,0.7576,0.46,0.0,76,185,261,1,1.65294901227,0.114707866935,0.0735214622094
13906,13907,2012-08-07,2,1,8,15,0,2,1,1,0.8,0.7424,0.52,0.0,100,206,306,1,1.55794238212,0.1,0.0696733014292
13907,13908,2012-08-07,2,1,8,16,0,2,1,0,0.76,0.7273,0.66,0.2836,101,344,445,0,1.34231211043,0.099503719021,0.0539163866017
13910,13911,2012-08-07,2,1,8,19,0,2,1,1,0.76,0.7273,0.66,0.1045,104,506,610,0,1.17525123681,0.0980580675691,0.0444554224474
13911,13912,2012-08-07,2,1,8,20,0,2,1,1,0.74,0.697,0.7,0.1343,74,374,448,0,1.3386988815,0.116247638744,0.0517087689995
13912,13913,2012-08-07,2,1,8,21,0,2,1,1,0.72,0.697,0.74,0.0,70,247,317,1,1.53573779208,0.119522860933,0.0636284762976
13913,13914,2012-08-07,2,1,8,22,0,2,1,1,0.72,0.697,0.74,0.1045,43,181,224,0,1.74607573942,0.152498570333,0.0743294146247
13914,13915,2012-08-07,2,1,8,23,0,2,1,1,0.72,0.697,0.79,0.0,18,120,138,1,2.04124145232,0.235702260396,0.0912870929175
13921,13922,2012-08-08,2,1,8,6,0,3,1,1,0.7,0.6667,0.84,0.1642,4,169,173,0,1.90346746907,0.5,0.0769230769231
13922,13923,2012-08-08,2,1,8,7,0,3,1,1,0.7,0.6667,0.84,0.1642,24,458,482,0,1.29859179145,0.204124145232,0.0467269313516
13924,13925,2012-08-08,2,1,8,9,0,3,1,1,0.76,0.7273,0.66,0.0,33,308,341,1,1.49403576167,0.174077655956,0.0569802882298
13925,13926,2012-08-08,2,1,8,10,0,3,1,1,0.8,0.7424,0.52,0.1343,63,151,214,0,1.77331725533,0.12598815767,0.0813788458771
13926,13927,2012-08-08,2,1,8,11,0,3,1,1,0.8,0.7424,0.52,0.0,80,159,239,1,1.70498584868,0.111803398875,0.0793051585718
13927,13928,2012-08-08,2,1,8,12,0,3,1,1,0.8,0.7424,0.52,0.0,63,217,280,1,1.60955694995,0.12598815767,0.0678844233302
